Time stamp,Open,Close,High,Low,Volume
2020-02-13 13:50:00,325.68,325.55,325.68,325.52,32072.0
2020-02-13 13:49:00,325.77,325.67,325.82,325.65,30213.0
2020-02-13 13:48:00,325.83,325.75,325.86,325.75,21756.0
2020-02-13 13:47:00,325.72,325.84,325.86,325.71,39683.0
2020-02-13 13:46:00,325.68,325.7,325.85,325.59,80314.0
2020-02-13 13:45:00,325.63,325.67,325.78,325.62,39785.0
2020-02-13 13:44:00,325.63,325.62,325.68,325.59,22310.0
2020-02-13 13:43:00,325.62,325.61,325.67,325.54,32631.0
2020-02-13 13:42:00,325.56,325.62,325.64,325.44,65080.0
2020-02-13 13:41:00,325.53,325.58,325.6,325.52,30236.0
2020-02-13 13:40:00,325.49,325.52,325.57,325.42,31291.0
2020-02-13 13:39:00,325.46,325.5,325.53,325.41,31917.0
2020-02-13 13:38:00,325.42,325.44,325.46,325.39,18774.0
2020-02-13 13:37:00,325.38,325.44,325.49,325.38,14261.0
2020-02-13 13:36:00,325.36,325.38,325.41,325.3,19299.0
2020-02-13 13:35:00,325.35,325.34,325.4,325.33,15843.0
2020-02-13 13:34:00,325.35,325.38,325.48,325.33,26679.0
2020-02-13 13:33:00,325.19,325.35,325.37,325.19,29128.0
2020-02-13 13:32:00,325.19,325.2,325.21,325.15,19831.0
2020-02-13 13:31:00,325.03,325.16,325.18,325.03,15794.0
2020-02-13 13:30:00,325.23,325.03,325.23,325.03,21884.0
2020-02-13 13:29:00,325.21,325.25,325.27,325.19,41720.0
2020-02-13 13:28:00,325.13,325.22,325.28,325.12,40841.0
2020-02-13 13:27:00,325.02,325.14,325.14,325.02,23925.0
2020-02-13 13:26:00,325.03,325.0,325.13,324.96,24890.0
2020-02-13 13:25:00,324.83,325.06,325.09,324.83,34664.0
2020-02-13 13:24:00,324.96,324.86,324.96,324.79,43580.0
2020-02-13 13:23:00,325.05,324.96,325.07,324.92,22879.0
2020-02-13 13:22:00,325.12,325.05,325.2,325.05,18857.0
2020-02-13 13:21:00,325.12,325.12,325.16,325.0,47632.0
2020-02-13 13:20:00,325.21,325.18,325.39,325.17,49315.0
2020-02-13 13:19:00,325.13,325.22,325.24,325.11,26333.0
2020-02-13 13:18:00,324.95,325.13,325.13,324.93,59864.0
2020-02-13 13:17:00,324.82,324.97,325.03,324.82,41189.0
2020-02-13 13:16:00,324.4,324.82,324.83,324.4,63096.0
2020-02-13 13:15:00,324.67,324.44,324.69,324.42,31924.0
2020-02-13 13:14:00,324.58,324.69,324.7,324.5,29965.0
